Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
There were 68292 Routes with IATA code
Airport: [PHA] Phan Rang Airport, Vietnam
Airport: [SQH] Na-San Airport, Vietnam
Airport: [TKF] Truckee-Tahoe Airport, United States
Airport: [FRJ] Frejus Saint Raphael, France
Airport: [GEX] Geelong Airport, Australia
Airport: [QPP] Berlin Hauptbahnhof, Germany
Airport: [ZYA] Amsterdam Centraal, Netherlands
Airport: [MGR] Moultrie Municipal Airport, United States
Airport: [RYY] Cobb County Airport-Mc Collum Field, United States
Airport: [ONH] Oneonta Municipal Airport, United States
Airport: [ASI] Wideawake Field, United Kingdom
Airport: [4U9] Dell Flight Strip, United States
Airport: [LVM] Mission Field Airport, United States
Airport: [ZWR] Kota Kinabalu Airport, Malaysia
Airport: [6S0] Big Timber Airport, United States
Airport: [BIV] Tulip City Airport, United States
Airport: [HEN] Hernesaari Heliport, Finland
Airport: [JRA] West 30th St. Heliport, United States
Airport: [LAL] Lakeland Linder Regional Airport, United States
Airport: [SYH] Syangboche, Nepal
Airport: [IDL] Idlewild Intl, United States
Airport: [RBK] French Valley Airport, United States
Airport: [FNU] Fenosu, Italy
Airport: [PCW] Erie-Ottawa Regional Airport, United States
Airport: [MGY] Dayton-Wright Brothers Airport, United States
Airport: [RID] Richmond Municipal Airport, United States
Airport: [FDY] Findlay Airport, United States
Airport: [PEA] Penneshaw Airport, Australia
Airport: [KFX] Kaufbeuren BF, Germany
Airport: [MUQ] Munich HBF, Germany
Airport: [NUR] Nurnberg HBF, Germany
Airport: [EBE] Ebenhofen BF, Germany
Airport: [AUB] Augsburg HBF, Germany
Airport: [BIE] Biessenhofen BF, Germany
Airport: [BUH] Buchloe BF, Germany
Airport: [FUX] Fussen BF, Germany
Airport: [KEX] Kempten HBF, Germany
Airport: [AIE] Aiome, Papua New Guinea
Airport: [SIM] Simbai, Papua New Guinea
Airport: [AUJ] Ambunti, Papua New Guinea
Airport: [MOS] Marktoberdorf Schule, Germany
Airport: [ESX] Essen HBF, Germany
Airport: [BOX] Bochum HBF, Germany
Airport: [KOX] Koln HBF, Germany
Airport: [BBP] Bembridge, United Kingdom
Airport: [LES] Leuterschach BF, Germany
Airport: [SPF] Black Hills Airport-Clyde Ice Field, United States
Airport: [KNO] Knokke-Heist Westkapelle Heliport, Belgium
Airport: [QYD] Gdynia, Poland
Airport: [OLV] Olive Branch Muni, United States
Airport: [ONQ] Zonguldak, Turkey
Airport: [BJC] Rocky Mountain Metropolitan Airport, United States
Airport: [SLE] McNary Field, United States
Airport: [UTM] Tunica Municipal Airport, United States
Airport: [ZKB] Kasaba Bay Airport, Zambia
Airport: [LND] Lindau HBF, Germany
Airport: [WPU] Guardiamarina Zanartu Airport, Chile
Airport: [UDE] Volkel AB, Netherlands
Airport: [MWC] Lawrence J Timmerman Airport, United States
Airport: [JVL] Southern Wisconsin Regional Airport, United States
Airport: [HTF] Hatfield, United Kingdom
Airport: [GKY] Arlington Municipal, United States
Airport: [LZU] Gwinnett County Airport-Briscoe Field, United States
Airport: [BWG] Bowling Green-Warren County Regional Airport, United States
Airport: [RVS] Richard Lloyd Jones Jr Airport, United States
Airport: [NOI] Krymsk, Russia
Airport: [NHD] Minhad HB, United Arab Emirates
Airport: [KGO] Kirovograd, Ukraine
Airport: [DBB] Alalamain Intl., Egypt
Airport: [BCE] Bryce Canyon, United States
Airport: [HDB] Heidelberg, Germany
Airport: [BUY] Burlington-Alamance Regional Airport, United States
Airport: [CKL] Chkalovsky Airport, Russia
Airport: [BER] Berlin Brandenburg Willy Brandt, Germany
Airport: [WZY] Paradise Island Seaplane Base, Bahamas
Airport: [JCI] New Century AirCenter Airport, United States
Airport: [ESN] Easton-Newnam Field Airport, United States
Airport: [HMR] Stafsberg Airport, Norway
Airport: [R49] Ferry County Airport, United States
Airport: [MYV] Yuba County Airport, United States
Airport: [STO] Stockholm Cruise Port, Sweden
Airport: [JHE] Helsingborg Cruise Port, Sweden
Airport: [DUC] Halliburton Field Airport, United States
Airport: [E91] Chinle Municipal Airport, United States
Airport: [UVA] Garner Field, United States
Airport: [LOT] Lewis University Airport, United States
Airport: [C16] Frasca Field, United States
Airport: [CCR] Buchanan Field Airport, United States
Airport: [OCA] Key Largo, United States
Airport: [UTU] Ustupo, Panama
Airport: [MPU] Mamitupo, Panama
Airport: [PVE] El Porvenir, Panama
Airport: [YOO] Oshawa Airport, Canada
Airport: [LHA] Lahr Airport, Germany
Airport: [SGH] Springfield-Beckly Municipal Airport, United States
Airport: [MSI] Sun Island Airport, Maldives
Airport: [HEX] Herrera International Airport, Dominican Republic
Airport: [CDA] Cooinda, Australia
Airport: [JAB] Jabiru, Australia
Airport: [RGB] Regensburg HBF, Germany
Airport: [TLG] Treuchtlingen BF, Germany
Airport: [MPB] Miami Seaplane Base, United States
Airport: [HGS] Hastings Airport, Sierra Leone
Airport: [TOP] Philip Billard Muni, United States
Airport: [EMP] Emporia Municipal Airport, United States
Airport: [WZB] Wurzburg HBF, Germany
Airport: [TKI] Collin County Regional Airport at Mc Kinney, United States
Airport: [PWK] Chicago Executive, United States
Airport: [KLS] Kelso Longview, United States
Airport: [3W2] Put-in-Bay Airport, United States
Airport: [TWD] Jefferson County Intl, United States
Airport: [38W] Lynden Airport, United States
Airport: [0S9] Jefferson County Intl, United States
Airport: [KHC] Kerch Intl, Ukraine
Airport: [XDS] Train Station, Canada
Airport: [XVV] Train Station, Canada
Airport: [XZL] Train Station, Canada
Airport: [ZRD] Train Station, United States
Airport: [XKL] Sentral, Malaysia
Airport: [XAD] Train Station, Canada
Airport: [XEF] Train Station, Canada
Airport: [ILN] Wilmington Airborne Airpark, United States
Airport: [AVW] Marana Regional, United States
Airport: [CGZ] Casa Grande Municipal Airport, United States
Airport: [BXK] Buckeye Municipal Airport, United States
Airport: [E63] Gila Bend Municipal Airport, United States
Airport: [MMI] McMinn Co, United States
Airport: [STK] Sterling Municipal Airport, United States
Airport: [RWL] Rawlins Municipal Airport-Harvey Field, United States
Airport: [CDW] Caldwell Essex County Airport, United States
Airport: [AIZ] Lee C Fine Memorial Airport, United States
Airport: [L35] Big Bear City, United States
Airport: [KIP] KIEV  INTERNATIONAL AIRPORT, Ukraine
Airport: [BAM] Bamberg BF, Germany
Airport: [IGS] Ingolstadt BF, Germany
Airport: [TVI] Thomasville Regional Airport, United States
Airport: [HSH] Henderson Executive Airport, United States
Airport: [GML] Gostomel Antonov, Ukraine
Airport: [TMA] Henry Tift Myers Airport, United States
Airport: [ZRB] Frankfurt-Main Hauptbahnhof, Germany
Airport: [XYG] Praha hlavni nadrazi, Czech Republic
Airport: [QQS] St Pancras Railway Station, United Kingdom
Airport: [ULX] Ulusaba Airstrip, Namibia
Airport: [QXR] RADOM, Poland
Airport: [DVT] Deer Valley Municipal Airport, United States
Airport: [YBW] Calgary Springbank Airport, Canada
Airport: [YGE] Golden Airport, Canada
Airport: [YRV] Revelstoke Airport, Canada
Airport: [TYA] Tula, Russia
Airport: [HDO] Hondo Municipal Airport, United States
Airport: [MCL] McKinley National Park Airport, United States
Airport: [LHD] Lake Hood Seaplane Base, United States
Airport: [PPC] Prospect Creek Airport, United States
Airport: [KHW] Khwai River Lodge, Botswana
Airport: [TXG] Taichung Airport, Taiwan
Airport: [HCC] Columbia County, United States
Airport: [HLG] Wheeling Ohio County Airport, United States
Airport: [FZG] Fitzgerald Municipal Airport, United States
Airport: [40J] Perry-Foley Airport, United States
Airport: [70J] Cairo-Grady County Airport, United States
Airport: [SSX] Samsun , Turkey
Airport: [XYE] Ye, Burma
Airport: [XEG] Kingston Train Station, Canada
Airport: [XAX] Dorval Railway Station, Canada
Airport: [DWC] Dubai Al Maktoum, United Arab Emirates
Airport: [RKP] Aransas County Airport, United States
Airport: [NDA] Bandanaira Airport, Indonesia
Airport: [MVV] Megeve Airport, France
Airport: [MFX] Meribel Airport, France
Airport: [OKF] Okaukuejo Airport, Namibia
Airport: [OKU] Mokuti Lodge Airport, Namibia
Airport: [PSH] St. Peter-Ording Airport, Germany
Airport: [CKF] Crisp County Cordele Airport, United States
Airport: [OMN] Ormond Beach municipal Airport, United States
Airport: [TTD] Portland Troutdale, United States
Airport: [HIO] Portland Hillsboro, United States
Airport: [24J] Suwannee County Airport, United States
Airport: [KHT] FOB Salerno, Afghanistan
Airport: [GAI] Montgomery County Airpark, United States
Airport: [AZ3] Sharona, Afghanistan
Airport: [YTA] Pembroke Airport, Canada
Airport: [TSB] Tsumeb Airport, Namibia
Airport: [YSD] Suffield Heliport, Canada
Airport: [BNU] Aeroporto Blumenau, Brazil
Airport: [SIB] Aeroclub Sibiu, Romania
Airport: [CIO] Aeroclub Cioca, Romania
Airport: [CVX] Charlevoix Municipal Airport, United States
Airport: [2J9] Quincy Municipal Airport, United States
Airport: [BYW] Blakely Island Airport, United States
Airport: [WSX] Westsound Seaplane Base, United States
Airport: [YRR] Big Bay Water Aerodrome, Canada
Airport: [L06] Furnace Creek, United States
Airport: [YCC] Cornwall Regional Airport, Canada
Airport: [IZA] Zona da Mata Regional Airport, Brazil
Airport: [XFL] Flagler County Airport, United States
Airport: [DVA] Aeroclub Deva, Romania
Airport: [DZM] Aeroclub Cluj, Romania
Airport: [MVL] Morrisville Stowe State Airport, United States
Airport: [RBD] Dallas Executive Airport, United States
Airport: [6Y8] Welke Airport, United States
Airport: [MOW] MOW, Russia
Airport: [WST] Westerly State Airport, United States
Airport: [BID] Block Island State Airport, United States
Airport: [369] Atmautluak Airport, United States
Airport: [TUW] Tubuala Airport, Panama
Airport: [MPP] Mulatupo Airport, Panama
Airport: [QXG] Angers St Laud, France
Airport: [BGE] Decatur County Industrial Air Park, United States
Airport: [YBI] Black Tickle Airport, Canada
Airport: [SPZ] Silver Springs Airport, United States
Airport: [WHP] Whiteman Airport, United States
Airport: [MAE] Madera Municipal Airport, United States
Airport: [U76] Mountain Home Municipal Airport, United States
Airport: [BCV] Hector Silva Airstrip, Belize
Airport: [MPY] Maripasoula Airport, French Guiana
Airport: [LDX] Saint-Laurent-du-Maroni Airport, French Guiana
Airport: [AAJ] Cayana Airstrip, Suriname
Airport: [LDO] Laduani Airstrip, Suriname
Airport: [CPB] Capurgana Airport, Colombia
Airport: [RVY] Rivera International Airport, Uruguay
Airport: [SXX] Sao Felix do Xingu Airport, Brazil
Airport: [CAF] Carauari Airport, Brazil
Airport: [CCI] Concordia Airport, Brazil
Airport: [CFO] Confresa Airport, Brazil
Airport: [19A] Jackson County Airport, United States
Airport: [AAF] Apalachicola Regional Airport, United States
Airport: [UMU] Orlando de Carvalho Airport, Brazil
Airport: [DTI] Diamantina Airport, Brazil
Airport: [UNA] Una-Comandatuba Airport, Brazil
Airport: [TEF] Telfer Airport, Australia
Airport: [SGJ] St. Augustine Airport, United States
Airport: [LDZ] Londolozi, South Africa
Airport: [INY] Singita Sabi Sands, South Africa
Airport: [DQH] Douglas Municipal Airport, United States
Airport: [FRP] St Lucie County International Airport, United States
Airport: [ALX] Alexandria, United States
Airport: [TAN] Taunton Municipal Airport - King Field, United States
Airport: [PYM] Plymouth Municipal Airport, United States
Airport: [OQU] Quonset State Airport, United States
Airport: [1B9] Mansfield Municipal, United States
Airport: [OWD] Norwood Memorial Airport, United States
Airport: [BAF] Barnes Municipal, United States
Airport: [IJD] Windham Airport, United States
Airport: [MGJ] Orange County Airport, United States
Airport: [CXY] Capital City Airport, United States
Airport: [GHG] Marshfield Municipal Airport, United States
Airport: [DXR] Danbury Municipal Airport, United States
Airport: [ASH] Boire Field Airport, United States
Airport: [LWM] Lawrence Municipal Airport, United States
Airport: [OXC] Waterbury-Oxford Airport, United States
Airport: [FIT] Fitchburg Municipal Airport, United States
Airport: [VPC] Cartersville Airport, United States
Airport: [PYP] Centre-Piedmont-Cherokee County Regional Airport, United States
Airport: [RMG] Richard B Russell Airport, United States
Airport: [GAD] Northeast Alabama Regional Airport, United States
Airport: [DKX] Knoxville Downtown Island Airport, United States
Airport: [WDR] Barrow County Airport, United States
Airport: [JYL] Plantation Airpark, United States
Airport: [DNN] Dalton Municipal Airport, United States
Airport: [CTJ] West Georgia Regional Airport - O V Gray Field, United States
Airport: [4A9] Isbell Field Airport, United States
Airport: [LGC] LaGrange-Callaway Airport, United States
Airport: [MLJ] Baldwin County Airport, United States
Airport: [4A4] Polk County Airport - Cornelius Moore Field, United States
Airport: [PIM] Harris County Airport, United States
Airport: [FFC] Atlanta Regional Airport - Falcon Field, United States
Airport: [9A1] Covington Municipal Airport, United States
Airport: [GVL] Lee Gilmer Memorial Airport, United States
Airport: [54J] DeFuniak Springs Airport, United States
Airport: [9A5] Barwick Lafayette Airport, United States
Airport: [PHD] Harry Clever Field Airport, United States
Airport: [UDG] Darlington County Jetport, United States
Airport: [HXD] Hilton Head Airport, United States
Airport: [49A] Gilmer County Airport, United States
Airport: [0A9] Elizabethton Municipal Airport, United States
Airport: [06A] Moton Field Municipal Airport, United States
Airport: [DNL] Daniel Field Airport, United States
Airport: [MRN] Foothills Regional Airport, United States
Airport: [PBX] Pike County Airport - Hatcher Field, United States
Airport: [TOC] Toccoa RG Letourneau Field Airport, United States
Airport: [PLV] Poltava, Ukraine
Airport: [WUU] Wau Airport, Sudan
Airport: [OYL] Moyale Airport, Kenya
Airport: [WYE] Yengema Airport, Sierra Leone
Airport: [GBK] Gbangbatok Airport, Sierra Leone
Airport: [VDF] Tampa Executive Airport, United States
Airport: [AFW] Fort Worth Alliance Airport, United States
Airport: [57C] East Troy Municipal Airport, United States
Airport: [MYF] Montgomery Field, United States
Airport: [SEL] Gimpo International Airpot, South Korea
Airport: [RMK] Renmark, Australia
Airport: [YSP] Marathon, Canada
Airport: [YHF] Rene Fontaine, Canada
Airport: [YHN] Hornepayne, Canada
Airport: [YKX] Kirkland Lake, Canada
Airport: [YMG] Manitouwadge, Canada
Airport: [YXZ] Wawa, Canada
Airport: [YEM] Manitoulin East, Canada
Airport: [YFD] Brantford, Canada
Airport: [LWC] Lawrence Municipal, United States
Airport: [EGT] Wellington Municipal, United States
Airport: [6A2] Griffin-Spalding County Airport, United States
Airport: [NIC] Nicosia International Airport, Cyprus
Airport: [PMP] Pompano Beach Airpark, United States
Airport: [XMC] Mallacoota Airport, Australia
Airport: [EET] Shelby County Airport, United States
Airport: [YUE] Yuendumu , Australia
Airport: [XWG] Gare de Strasbourg, France
Airport: [GZS] Guangzhou South Railway Station, China
Airport: [OMM] Marmul, Oman
Airport: [ZML] South Cariboo Regional Airport, Canada
Airport: [UMP] Indianapolis Metropolitan Airport, United States
Airport: [LOZ] London-Corbin Airport-MaGee Field, United States
Airport: [FBG] Fredericksburg Amtrak Station, United States
Airport: [WMI] Warsaw Modlin, Poland
Airport: [YGM] Gimli Industrial Park Airport, Canada
Airport: [RAC] John H. Batten Airport, United States
Airport: [RZP] Taytay Sandoval, Philippines
Airport: [QOT] Otaru, Japan
Airport: [REI] Redlands Municipal Airport, United States
Airport: [49X] Chemehuevi Valley, United States
Airport: [RIR] Flabob Airport, United States
Airport: [TIW] Tacoma Narrows Airport, United States
Airport: [X39] Tampa North Aero Park, United States
Airport: [JKA] Jack Edwards Airport, United States
Airport: [VIF] Vieste Heliport, Italy
Airport: [HMJ] Khmeinitskiy, Ukraine
Airport: [HIW] Hiroshima-Nishi, Japan
Airport: [HZL] Hazleton Municipal, United States
Airport: [CBE] Greater Cumberland Rgnl., United States
Airport: [YBO] Bob Quinn Lake, Canada
Airport: [FGL] Fox Glacier Airstrip, New Zealand
Airport: [KLF] Grabtsevo, Russia
Airport: [XEV] Central Station, Sweden
Airport: [QYX] Central Station, Sweden
Airport: [QRH] Centraal, Netherlands
Airport: [XYJ] Holesovice, Czech Republic
Airport: [BNJ] Hauptbahnhof, Germany
Airport: [ZGH] Central, Denmark
Airport: [ZSB] Hauptbahnhof, Austria
Airport: [ZWE] Centraal, Belgium
Airport: [ELL] Ellisras, South Africa
Airport: [LNR] Tri-County Regional Airport, United States
Airport: [JOT] Regional Airport, United States
Airport: [VYS] Illinois Valley Regional, United States
Airport: [JXN] Reynolds Field, United States
Airport: [BBX] Wings Field, United States
Airport: [OBE] County, United States
Airport: [SEF] Regional - Hendricks AAF, United States
Airport: [AVO] Executive, United States
Airport: [GIF] Gilbert Airport, United States
Airport: [ZPH] Municipal Airport, United States
Airport: [OCF] International Airport, United States
Airport: [JES] Jesup-Wayne County Airport, United States
Airport: [52A] Madison GA Municipal Airport, United States
Airport: [CCO] Coweta County Airport, United States
Airport: [HQU] McDuffie County Airport, United States
Airport: [AIK] Municipal Airport, United States
Airport: [CDN] Woodward Field, United States
Airport: [LBT] Municipal Airport, United States
Airport: [3J1] Ridgeland Airport, United States
Airport: [SOP] Moore County Airport, United States
Airport: [RCZ] Richmond County Airport, United States
Airport: [99N] Bamberg County Airport, United States
Airport: [93C] Richland Airport, United States
Airport: [Y51] Municipal Airport, United States
Airport: [DLL] Baraboo Wisconsin Dells Airport, United States
Airport: [7A4] Foster Field, United States
Airport: [SVH] Regional Airport, United States
Airport: [C89] Sylvania Airport, United States
Airport: [BUU] Municipal Airport, United States
Airport: [N53] Stroudsburg-Pocono Airport, United States
Airport: [70N] Spring Hill Airport, United States
Airport: [06N] Randall Airport, United States
Airport: [LHV] William T. Piper Mem., United States
Airport: [29D] Grove City Airport, United States
